txt_path	label	text
Memo/2024072051_2024072053.txt	Memo	inter-office corre park avenue york 10017-5592 kordenbrock date 1994 from michelle salzman rick wilhelm subject management materials agency development brief following outlines information incorporated management materials project overview penny profit generated sales less realized sale full margin brands instances deep discount brands focus sell story based consumer demand product essence consumer demand strong retailers carrying product competitive disadvantage support argument learnings ad-pack research such purchase interest well memorable consumer quotes focus groups onc-on-oncs incorporated sales materials actual sell brochure printed page color piece contains pocket introductory allowance worksheets pricing worksheets menu items brochure following details clements included sales brochure priority order proposition first foremost retailers must educated simply possible about musi clearly understand positioning every marlboro shorter costs less retail pricing obviously critical element success brand's desired absolute rctailpricing printed actual color brochure instead suggested retil pricing handled scparate worksheet insert sales reps adjust pricing account account basis example sell story involving straight-forward copy sells” retail trade strong consumer demand generate important itis he/she carry product foundation sites sheers must boldly communicated 2024072051
Memo/2024257952.txt	Memo	philip morris companies inter-office correspondence nerve correopondence park avenue york 10017 stephanie french date october 1987 from george weissman sussect business arts award material wednesday night business arts award meeting dinner behalf company accepted distinguished achievement award philip morris received along american express edison metropolitan life actual award certificate piece sculpture sent company soon hugh cullman hamish verre fine 19897 hamish maxwell’ fselsz20z0
Memo/2024412663.txt	Memo	philip morris inter-office corres pondenc richmond virginia distribution ‘kole date august 1989 from tenhet subject meeting minutes park npdes permit meeting held park august discuss draft npdes wastewater discharge permit received state water control board attendees hill poorbaugh honts tenhet petchul white pitts following brief summary major issues dis- cussed meeting attendee wishing correct minutes contact author phosphorus controlled parameter mass pounds concentration parts million limit together limits place maximum flow concentration limit fixed state regulation mg/l swcb drop mass limit increase plan increase flow question concerning growth park waste- water plant expansion next five years must addressed immediately unless request additional flow september committed existing flow likely prevent expansion park unless another permit negoti- ated possibly wastewater treatment capacity added state rules attitudes park 500’s physical situation changed last year three years able start construc- tion bermuda project without waiting nine months permit able again important occasion expand park 500’s treatment capacity justifiable need next five years jnt89052 -il1- e99v tprcoe
Memo/2024462000_2024462016.txt	Memo	morri ter- responden park avenue york 10017-5592 distribution date june 1983 from pascal fermandez subject attached charts depicting monthly months moving smoker shares among total smokers 18-24 years smokers attached data coilected continuous tracking study april 1993 main findings marlboro confirms stabilization smoker share among total smokers decd92 jan93 feb930=— marg3 apres marlboro charts stabilization occurred within marlboro non-menthol packing among total smokers marlboro marlboro lights marlboro lights 100's marlboro gold marlboro medium charts price value brands continue increase share smokers winston smoker share continues hold camel share experienced downward trend decd2 jano3 feb93 marg3 aprm3 price value category winston camel
Memo/2024547864_2024547866.txt	Memo	from subject _s/m assai philip morris inter-office correspondence richmond virginia doostopo covet everyt res] rict comes pate july 1985 thompson comparison x6d5bfr control x6d5bfs test cigarette types control filler sprayed water x6d5bfr control filler x6d5bfs sprayed additive m1004 submitted testing assay objective this experiment determine decrease amount m1004 added filler previous experi- ment would show significant difference test sample control previous results showed control filler additive significantly higher specific activity control filler water four 6008 smokings samples carried members charge 6908 csc's replicate smokings prepared lomg/m1i stock solu- tions dmso tested randomly strain ta98 according standard procedure using doses csc/plate control data this experiment within normal ranges table shows analysis variance experimental results performed using minitab statistically difference control test sample result implies that adding compound filler lower level significant effect activity however noted except smoking test sample higher control resulting mean test samples would reflect variation smoking therefore repeat experiment perhaps even smokings would needed’ veriify results average yield/cigarette cigarette type table charles ellis ferguson sanders 4vsb20e
Memo/2024816564_2024816570.txt	Memo	philip morris inter-office correspondence richmond virginia comes date april 1990 from tatum subject smoking chamber resul'ts high basis weight paper cigarette models made series medium basis weight papers tested smoking chamber cigarettes smoked initial conditions degrees fahrenheit relative humidity following models made using basis weight paper treated various amounts monobasic potassium phosphate additive sample base sheet analyzed -port code coeff x8d9icri base sheet x8d9crj x8d9cro x8d9crp models made marlboro filler aftercut results listed attached tablles data presented averaged number runs and/or cigarettes smoked indicated appropriately labeled columns data generated coresta prototype smoking machine static dynamic conditions also reported results average three 5-cigarette runs model comments concerning individual analyses testing conditions liisted below gases measured on-line analyzers measurement staxts minute mixing turned concentrations determined computer subtracts average baseline readings background average plateau readings obtained mixing data reported teom particulate mass collectedi separate filive-cigarette runs measurement achieved using teom mass monitor number concentration based particles cubic centimeter cigarette determined simultaneously using particle number monitor opacity determined newly installed instrument called transmissometer product thermo environmental device measures reduction amount light transmitted with on-line analyzers measurement starts minute bone instrument's detector caused presence cigarette smoke
Memo/2024817982_2024817996.txt	Memo	philip morris inter-office correspondence richmond virginia -baxrbro goodman date july 11989 from -gia baliga project leader subject structural elemental characterization five experimental cigarettes five experimental cigarettes submitted flor examination scanning electron microscopy andi energy dispersive x-ray spectrometry cigarettes labelled follows appendix virginia superslims x8d9 caco liner borax liner char-line unburned paper liner samples processed analysis examinations comparisons were made structural features elemental composition above samples virginia superslims gross morphology appeared uniform composition texture contained dense aggregates equant -shaped particles measured ljim diameter surface particles shown high magnification were eiither smooth rough particles rough surface broken finer unit particles unburned paper contained high amounts containing particles figs partiiclles appeared metamorphosed dramatically burn since similar structures visible similar results obtained study done succinate acetate containing papers char- line sides paper contained bubbles crusty structures shown figs structures abundant char-line similar ones found k-containing papers discussed gila heat-sensitive coating material present whiich expands bubbles heat causes release gases crusty structures form bubbles cool liner contained oblong-shaped particles which measured length ca-containing particles appeared different equant-shaped particles found paper liner contained number particles compared paper smooth appearing surface major elements detected paper liner cs621t8p
Memo/2024821651_1652.txt	Memo	philip morris inter-office correspondence richmond virginia heretick date march 1992 from bokelman subject paper development weekly summary virginia slims sidestream cigarettes made semiworks virginia slims lights specifications using kimberly-clark’s high basis weight chalk papers binary magnesite paper pity k-c’s grade papers sized give respective weight additions binary magnesite paper sized give weight addition succinate cigarettes additional model made grade paper kimberly-clark’s one-step process gave least reduction sidestream visibility project magic mainstream smoking analyses completed four cigarettes made semiwonks with g/m” binary magnesite base paper p1ty treated ecusta with four separate sizing solutions potassium citrate/sucrose potassium citrate/sucrose/citric acid potassium citrate/sucrose/sulfuric acid potassium citrate/sulfuric acid cigarettes exhibit significant differences delivery sidestream visibility reductions ranged subjective screening to-date shown additives superior potassium succinate used previous cigarette models cellulose derivatization contract joint development cellulosic materials cigarette paper signed andisent aqualon approvali cigarette paper specifications sampling twenty bobbins 10-058a cigaretie wrapper begun determine kimberly-clark’s process capabilities calcium carbonate concentration porosity twenty bobuins were selected specific points mill roll samples taken meter intervals throughout bobbins analyses blend composition analysis blend composition analyses completed once-a-month samples following cigarettes monitored six-month period marlboro marlboro menthol louisville merit cabarrus lights cabarrus expected stem content showed greatest variation probably tothe es9tesreoe
Memo/2024836429_2024836430.txt	Memo	philip morris inter-office correspondence richmond virginia -colon rowe date july 1989 from -dick howe subject nicotine overspray enclosed please find draft safe procedure over- spray nicotine filler like material accordance previous discussions approval developed procedure explosion-proof room semiworks feel offers several advantages small scale room previously considered obvious increase safety fire explosion addition isolated work feel drying done room avoid transporting tobacco cutside installation spray cylinder valving/reservoir unit explosion proof room underway hole need drilled adjacent room primary install spray unit control system spark-proof window added door explosion- proof room exceed allow visual contact inside worker spray cylinder operation allow backup team standby mode johnny jones linda guinn assured window door hole drilled wall properly sealed maintain explosion proof integrity room mike penn arranging install class division spark-proof cylinder rotating motor belt drive instead chain drive airline lockout system added safety simply need ensure electrical conduit used installation meets criteria procedure scheduled nicotine free base dissolved ethanol instead nicotine citrate procedure written cover contingencies best knowledge experiment planned august 1989 plan spray filler alcohol first run” procedure control sample research intend spray batch filler nicotine loading level filler analysis designed deliver middle” level smoke required research experiment conducted slowly many samples taken help define hazards safety precautions necessary extra safety precautions taken first deemed unneccessary upon review procedure light analysis data experience handling tobacco produced room needed week remaining three sprayings scheduled done august 1989 august 1989 needed soon tobacco properly dried 62p9e8bc07
Memo/2024850061_2024850070.txt	Memo	from subject philip morris inter-office correspondence richmond virginia restricted distribution kinser date february 1990 warfield summary 6908 activities 1989 oriental tobacco studies study effect agronomic variables preformed tsna smoke tsna oriental tobacco concluded samsun bright mcnair tobaccos grown bright conditions effects topping flue-curing sun-curing studied filler tsna levels taken consideration agro- nomic variables substantial influence transfer/ pyrosynthesis phenomena leading observed levels tsna smoke sun-curing gave much lower levels preformed tsna flue-curing lowest levels tsna relative delivered sun-cured not-topped samsun tobacco pilot study carried relationship chemical characteristics different oriental varieties levels endogenous tsna found tsna produced corresponding cigarettes smoked significant variations endogenous tsna tsna among three varieties based results pilot study described above expanded study eight oriental varieties completed except final data analysis wide ranges levels various components observed depending country origin well grade designation cases varieties levels endogenous tsna typical found blended oriental fillers endogenous tsna values observed varieties variety found yield highest level tsna highest levels endogenous tsna samples american aromatic tobacco grown 1985 bright conditions air-curing obtained roger bass project 2525 originated crosses south american tobacco bright variety burley tsna levels lower found typical burley higher found normally oriental levels considerably higher levels samples levels normal burley endogenous tsna tended propor- tional abienol levels five different crosses tested exceptions efionos8
Memo/2024939330.txt	Memo	philip morris incorporated inter-office correspondence park avenue york 10017 distribution date april 1981 from james bowling subject smoking health issues committee winrss delighted report bern dryer medex international agreed work group done considerable amount thinking fol- lowing first meeting them have reviewed smoker/non-smoker literature white-froeb hirayama trichopoulos eager start some short long range programming next meeting friday byram connecticut office medex time they working contract plan discuss next steps would like join us--i would course welcome james bowling distribution messrs ahrensfeld cullman hartogh holtzman morgan whist clephas secretary info copy weissman/ ruder jcb/pdc olegee
Memo/2024986135.txt	Memo	philip morris incorporated inter-office correspondence park avenue york 10017 date 1980 from alexander holtzman reguliation cigarettes food drug administration remember 1977 petitioned food drug administration regulate cigarettes drugs federal food drug cosmetic denied petition andi decision upheld district court district columbia 1979 appealed that decision court appeals district columbia circuit attached memorandum committee counsel covington burling describes oral arguments court appeals related actions pending seeks regulate cigarettes medical devices dispense nicotine asks find cigarette filters medical devices attached article issue legal times washington describes three pending cases progress these cases closely monitored committee counsel covington burling alexanger holtzman attachments messrs ahrensfeld bowling covington cullman goldsmith landry lineoln maxwell mcdowell millhiser morgan pollack resnik saunders scott seligman wakeham weissman setsiseeco
Memo/2025449419.txt	Memo	philip morris inter-office correspondence richmond virginia badertscher date june 1994 from barbro goodman subject sidestream cigarette papers enclosed seventeen bobbins sidestream paper model development three different grades represented boxes shipping limited availablity grades supplemented kimberly-clark grades used grade made modified fiber refining process grade descriptions three grades listed below bobbins perforated written inside core non-perforated bobbins code grade commercial paper used superslims cigarettes another mill trial reproduce grade towards july paper available grade also limited supply paper basis weight g/m’ think might need intermediate weight paper faster burn rate lower coresta paper additional sidestream reduction ship samples later date paper parameters current sidestream papers basis coresta grade weight chalk perm code 8-11 p2kt 9-10 p3cu-1 p4ev please know assistance babes code p0622 paper 6tpeppszo0e
Memo/2025612606_2609.txt	Memo	philip morris inter-office correspondence richmond virginia ferguson date december 1989 bill kenry vicki baliga project leader deen subject videotapes burns sidestream cigarettes samples three sets cigarettes obtained gordon bokelman videotaped magnification intermediate used pravious videotape cigarettes used were dodat dual-wrapped g/m’ outer paper caco 9569 nacmc succinate inner paper basis weight caco citrate d9dav single wrapped high basis weight paper g/m’ 9571 caco marlboro lights 100's control three cigazette sample sets burning event took place seen before period char followed burn burn seemed move around circumference cigarette direction other sometimes changing direction visible side visual observation cigarettes placed chamber sides could seen showed burn proceeding side alternately direction suggested burn indeed circle around full circumference whichever direction moving smoke marlboro cigarette visible close proximity images tapes smoke seen moving upward along front side millimeters ahead char line figure cigarettes test showed area smoke emanates underside millimeters ahead char figures video image sidestream cigarettes always include plume figure taping plume smoke could always seen cigarettes visual inspection video image shows plume smoke coalesced form plume point outside imaging area camera visible smoke sidestream cigarettes considerably less produced marlboro cigarettes cigarettes single wrapper heavy-weight paper showed bursts smoke coming rows perforations along unburnt portion sometimes startling visual displays figures depending orientation holes respect camera series small plumes sometimes underside sometimes occasionally visible front surface 9092t9s202
Memo/2025614641_2025614644.txt	Memo	philip morris inter-office correspondence richmond virginia ferguson alonso gauvin date november 1988 from baldwin rogers geiszler subject philip morris usa’s needs paper technology number important issues facing philip morris addressed large part means paper technology sidestream smoke reduction altered mass burn rate spotting both non-art products products paper breakage manufacturing reflect current needs modification wrapper material itself future needs might include requirement exceptionally strong flexible paper cigarette-maker speeds advance units minute pexzhaps ultimately units minute aliso innovative products requirements unusual papers area sidestream smoke reduction example modification cigarette wrapper produced good results porosity papers fine particle size inorganic fillers successfully used means reducing sidestream smoke currently evaluating materials diffierent chemical physical properties used roptine papermgking extremely high surface area calcium carbonate m'/g normal paper m‘/g standard sidestream-reduction paper obtained tested initial results encounaging materials different chemistries magnesium carbonate tested initial sucéess variety mineral paper fillers also evaluated along several novel synthetic inorganic compounds prepared kallianos others within outside physical chemical characteriza papermaking materials also performed determine observe gain insight mechanisms involived'’ aliternate paper constructions aliso developed sidestream program order obtain optimum product respect performance subjective characteristics double-wrapping laminating sheets preparing layered gradient sheet techniques give greater flexibility addressing number problems different materials placed sheets different strata sheet goodman recently prepared double wrapped cigarettes reduction sidestream smoke outer wrap contained generally unpalatable paper inner wrap contained porosity calcium carbonate sheet results quite favorable both sidestream smoke reduction subjective acceptability example illustrates dual construction wrapper ofifer test taszoz
Memo/2025851048_2025851049.txt	Memo	philip morris from subject inter-office correspondence park avenue york 10017 distribution april 1987 frank resnik presentation environmental tobacco smoke cordially invited join members board directors presentation john rupp covington burling thursday april 1987 presentation held research center lecture hall prior presentation non-directors buffet luncheon finance center cafeteria beginning noon baul feck frank resnik spotssszoz
Memo/2025875649.txt	Memo	philip morris interoffice park avenue york 10017 date march 1986 subject york city task force widespread consensus mayor koch's anti-smoking proposal together clear bias emanate califano committee serious national concern mitiple negative implications cause anticipate lengthy difficult potentially acrimonious campaign defeat anti-smoking measure order accomplish this assembling special york city task force work full time this important effort least next days task force situated large ninth floor conference room serve nerve center company's effort defeat mayor's anti-smoking efforts task force consist professional clerical personnel drawn throughout corporation temporary duty task force will operate liaison corporate affairs department ensure coordinated correct approach much need assistance forming special task force activities task force center coordination logistics myriad disciplines andi activities believe task force leader individual experience jeannine dowling name immediately comes mind successful experience world fairs current duties indicate best choice consequently would’ respectfully request dowling temporarily assigned corporate affairs period days order task force leader york city task force salary expenses assumed assignment period agree would’ like task force leader place april 1986 many thanks received maxwell murphy cullman s285202 resnik john murphy
Memo/2025877604.txt	Memo	tobacco institute este northwest samuel chilcote wshington 20006 president 4ast-s 424-9876 received april 1985 john murphy memorandum members executive committee samuel chilcote memorandum attachment advise 1985 surgeon general's report early steps taking meet year's surgeon general's report expect november nature anticipated contents please regard this information confidential days since received information collaboration legal counsel staff begun gathering prior publications similar subjects prospective authors report chapters enable forecast conclusions report degree accuracy develop shadow papers among scientists dispute conclusions international publicity usually attends surgeon generals' reports provided advance information infotab counterpart atte associations germany canada australia addition touch prospective consultant fiirm computerized capacity perform analyses similar contemplated report's chapter xiii enable forecast conclusions chapter keep informed relevant developments attachment senior staff committee counsel communications committee 61985
Memo/2025887469.txt	Memo	philip from subject eice york 10017-5592 william campbell date september 1992 david dangoor looking back media stir created wall street journal article thursday august 1992 think corporate affairs department excellent damage control please enclosed summary events karen daragan summary oates’ conversation smart elliott york times issue died best knowledge little awareness created associating special kings brand name story reporting fairer time however wall street journal article unfortunate unfair ironically although committed issues genre total total media budget well long discussions line including jack nelson concerning wisdom approving burnett's recommendation make media decided right thing unforeseen circumstances played role wall street journal called granted exclusive interview story special kings launch stuart elliott york times held back story result article last week hence give story responded questions secondly either actual publication someone else drew attention media first time marketing section prides tabloid reporting sensationalism chose angle story strange well know absolut vodka miller advertised publication time continues challenging take measured risks trying create impact advertising cigarettes daragan levan miles merlo murray nelson 69pl88sl02
Memo/2026164697_2026164699.txt	Memo	inte 1341 street suite washington 20005 kathleen linehan date 2/19/93 from robert maples subject traficant hearing general services administration policy smoking’ federal buildings request have become involved preparations next tuesday’s oversight hearing public buildings grounds subcommittee public works full committee chaired traficant d-oh learning hearing late yesterday afternoon canvassed friendly” member staffs subcommittee tobacco institute current situation findings initial actions and' future considerations forth below background apparently chairman traficant indicated intention conduct hearing gsa’s regulations regarding smoking federal buildings organizational meeting subcommittee several weeks item fifteen items discussed particular emphasis priority given tobacco issue time republican sources believe traficant chosen hold hearing federal building smoking policy become high profile” issue actions durbin d-il holding hearing would also accord house democratic leadership request house committee subcommittee chairmen busy” show action moreover sources reason believe traficant/durbin conspiracy” work apparently traficant spending time” appropriations committee specific district projects could indicate type trade traficant durbin chairs house agriculture appropriations subcommittee hearing plans tuesday oversight hearing three items slated addressed smoking policy federal buildings plans child care facilities federal buildings alternative fuels federally leased owned automobiles
Memo/2026374867_2026374868.txt	Memo	from subject philip morris incorpor inter-office correspondence richmond virginia thelma heatwole pate december 1968 inskeep remarks office action helf 582-518 bentonite present specification described calcined intended naturally occurring finely divided substantially colloidal form kauffman specifies claims repeatedly calcined bentonite carrier medicaments vaporizable smoke-treating agents describes calcined bentonite distinguishing characteristics bentonites commonly identified substantially different substance starting non-calcined bentonite calcined product said longer colloidal agglomeration responsible means product would characteristics itemized present specification since would considerable pores fissures particles could absorb nicotine least sense taking liquid pores molded form kauffman would even less applicable calcined bentonite said selective adsorbent nicotine would make unsuitable choice carrier intended release nicotine smoke could hardly characterized weak adsorbent definition specification remarked regard first office action requirement weak adsorbents nicotine rules those irby kauffman strong affinity teach weak adsorbents references even taken bavley make obvious present invention admittedly unfortunate weak adsorbents silica zeolite name adsorbents eispleqso
Memo/2026459463.txt	Memo	from subject philip morris inter-office correspondence richmond virgiria inskeep pate january 1971 tamol meyer review revised patent application reviewed subject patent application comments questions follows pages claim molecular weight range instead wsrn 3000 approximately page line change n-750 n-3000 page eveeee patent line cover manufacture tergitol carbide tergitol plasticizer note licensing conversations howard kothe carbide regarding tergitol formulation described examples problem anticipated here page beginning line description dilution measuring device irrelevant describing smoke machine section needs revision page line include klucel hydroxypropyl cellulose polyvinyl prrolidone investigating respect polyox replacement include peroxide attack vent esvesei202
Memo/2028584557_2028584558.txt	Memo	from subject philip morris inter-office correspondence richmond virginia schardt pate june 1985 keritsis case division craig patent teaches treatment cellulosic pulp containing fibers excessive amount calcium chloride solution gives salt fiber weight ratio causing pulp containing calcium chloride prolonged mechanical treatment adding soluble salt sodium carbonate react calcium chloride form precipitated calcium compound pigment case serial differs craig cellulosic pulp caused swell hydrate chemical means react- cellulosic pulp ammonium and/or alkali metal hydroxides addition force polyvalent metal ions fixed cellulosic matrix either water insoluble precipitate salt cellulosic matrix mechanisms precipitating fixing metalic ions uniformly cellulosic matrix probably responsible altering combustion cellulosic substrate improving subjective character smoke required amounts precipitated fixed metal ions needed achieve effect significantly lower practiced craig different purpose case ratio salt cellulosic material less briskin patent deals treatment cigarette paper containing calcium magnesium strontium barium oxalate pivalate tannate paper could produced treating existing cigarette paper containing calcium carbonate oxalic acid pivalis tannic adding desired salt cellulosic pulp used original formation paper column lines 65-69 case briskin teaches selection salt another cigarette paper method treatment teaches makes obvious treatment cellulosic material hydroxides ammonium and/or alkalies uniformly polyvalent metal cation celluto- matrix column lines 37-38 oxalic acid solution operates convert calcium carbonate insoluble calcium oxalate relation statement since briskin converts insoluble salt cac03 another insoluble salt calcium oxalate according earlier statement column lines 65-69 make difference whether oxalate added paper pulping section place calcium carbonate formed treating paper containing carbonate oxalic acid result invention in'no similar obvious briskin teachings also claimed claim anions could used form calcium salt yactic acid forms calcium lactate good solubility water ssu8ss8202
Memo/2029198047_2029198056.txt	Memo	09/08 ftir ntel inbifo koeln aoe3 inter-office correspondence distribution jist prom renaud-v date august 1993 subject mh-30 intes-laboratory study sanders ferguson richmond babey copole universal leaf tobacco distribution gerstenberg inbifo davis richmond schroth neuchatel objective carry interlaboratory comparison determination mh-30 hplc compare hplc figures cesults obtained standard colorimetric method 1s0-4976 participating laboratories following five leboratories took pm-usal] [cpa lahoratory pm-usa2 yang hplc method pm-burope hplc method universal leal tobacco hplc method inbifo rso0-4876 tobacco samples containing mh-30 five different levels ranging selected level replicate analyses carried tobacces analyzed duys described nets accempanving samples ldo86t62o07
Memo/2030016727_2030016729.txt	Memo	park inter-office correspondence chester virginia conta january mong distribution from nirrey subject pulper discharge pumps line status plan test alternative types stators line netzsch pulper discharge pumps memo attached proved purchase requisition submitted mid-december part recently implemented omnibus purchasing process items must ordered netzsch ferguson terprises rather local netzsch factory wood equipment informed wood’s sales friday 1/14/94 order placed according ferguson 1/21/94 stators order delivery expedited ordinarily delivery weeks recommendation would like additional evaluation testing plan would install next larger size netzch pump model ne90a line direct comparison existing smaller model ne80a would enable determine larger pump worth additional cost terms extending pump life existing drive motor smaller pump reused primary difference models stator rotor size additional cost pump with standard ethylene propylene stator rotor 1908 2030016727
Memo/2030062998.txt	Memo	philip morris inter-office correspondence richmond virginia darrah date january from dixon subject capital appropriation request clean-up system park attached appropriation request capital retirement expense upgrade weak extracted liquor system line park proposal improve facilities yield reducing amount rich brown water discharged waste water treatment process foreign material removed incoming tobacco tramp material eliminator high density cleaners devices utilize fresh water separation cleaning medium converting separation medium water additional utilized weak extracted liquor process filtrate second pressing operation re-input dilution line blending slurry stock preparation steps stream used blend preparation additional amount stream used process dilution stock preparation filtrate machine room excess discharged waste treatment recycle stream upgraded separation fluid tobacco fibers must removed stream heated heating ensure control microbiological activity implementation proposal accomplish requirements hence allow pounds tobacco saved annually attachment project payback period years avoiding scrap tobacco purchases project included 1990 third revised capital forecast included 1990-1994 five year plan 2050062998
Memo/2030471856.txt	Memo	park inter-office correspondence chester virginia date august 1990 from edwards/e stultz jelp subject variable speed motor drives line tunnel dryer fans attached review consideration purchase requisition amount monies cover associated costs install nine variable speed motor drives line tunnel dryer fans expenditure part appropriation b-257 7871 recommended single source electric motor contracting vendor provides economical best quality toshiba drive best price delivery provide training engineering installation assistance little additional cost analysis various drive considerations attached project scheduled begin november 1990 line shutdown please request written bids alpha drive systems attached toshiba drives delivery toshiba variable speed motor drives obtained within next three four weeks allows enough time complete physical installation drives prior shutdown final wiring control installation testing could completed within plant shut time frame abel allen-hawkins/gomes clark gray loving hayes mcconnell central files ae11-0001 2050471856
Memo/2030545412_2030545413.txt	Memo	philip morris inter- office correspondence richmond virginia whitman pace july 1993 from greenberg subject monthly status report waste water compliance appropriation c-336 project bc07-0101 project description scope project achieve compliance park waste water discharge permit providing chemical storage feed systems secondary pump house waste treatment purposes systems hold effluent total phosphorus less achieve effluent monthly average minimum dissolved oxygen level prevent average ammonia effluent exceeding prevent daily maximum ammonia effluent exceeding authorized funds meee capital expense project status treatment park effluent ferric chloride polymer begun july correction contractor's punch list complete except minor pipe marking insulation discrepancies adjustment three storage tank vents resolution paperwork plant personnel completed work except installation four flow switches essential systems’ operation engineering concentrating restocking surplus construction materials termination general contract confidential projections philip cost date committed capitalland expense current estimate complete project based attached cost report capital expense 2030545412
Memo/2030974392.txt	Memo	saunders pdmt from nettie simon-owens date june 1993 subject response comments thanks taking time review _-eection yield caiculation effort sent 1993 written comments well received supported identification problem current weekly yield calculation purposes previous memo providing findings make aware calculation errors identified substantiate identification problem pass documentation responsibility related actions/decisions issue production’ department based operations services department management team’s opinion falls within department’s area responsibility express willingness quality services support subsequent problem- solving efforts result information stated effort given pdmt handle deem appropriate appreciate time attention efforts correspondence
Memo/2031015329_2031015330.txt	Memo	park customer inquiry inter-company correspondence chester virginia evelyn harris stockton street supervisor date november 1993 from simon-owens [ext 751-1967 subject results park 500’s internal investigation stockton street customer inquiry increase pads vfflis hargress donald lumpkin date contacted when friday october 1993 name contact evelyn harris blending supervisor customer location where stockton street reason contact increase pads details given what experienced increase pads last’ days resulted much hours daily downtime requested come look happening shutdown week start’ back tuesday october 1993 initial verbal response out' town tuesday stop stockton street wednesday october 1993 visit wednesday involve observing a-shift operations gathering additional input operators supervisors initial customer location visit wednesday october 1993 persons involved evelyn harris blending supervisor a-shift darin layne blending supervisor shift paul sabo mechanical’ engineer donald lumpkin blending area supecvisor roosevelt dilliard a-shift front-end feeder operator dale wood a-shift' back-end separator operator c-shift operators initial findings observed hourly operators hand separating pads tubs tubs removed from separator discharge area c-shift operation according c-shift supervisor’s inventory 1937 pads accumulated shift inventory pads running blend rilb blend choke-ups primarily occur metal detector exit steam cylinder level progressively getting worse last weeks 10/10/93 10/03/93 09/26/93 product used 10/20/93 ‘c-shift dated 01/02/93 01/06/93 01/12/93 01/04/93 01/05/93 01/09/93 01/11/93 a-shift supervisor sometimes tubs pads dumped back feeder hopper near shift mechanic increases steam cylinder help loosen pads going cycle product left procested c-shift comntomerlstockicnoctiin 2os101s329
Memo/2031263025.txt	Memo	from park inter-office correspondence chester virginia holloman date november 1988 lusk line evaporators soaking cleaning reference question soaking evaporators alternative means cleaning contacted sirrine structural steel designed support type load attached letter jeffrey reeves sirrine confirms structural steel support flooded weight four evaporators since reeves left open question support lugs evaporator contacted chemetron mike martin engineering department chemetron told phone november 1988 evaporators build designed flooded support lugs designed handle type load said soaking common practice many evaporator customers cautioned main drive rotor would damage unit mentioned users clean drive turns rotor very slowly help agitate soaking solution also said extra pressure unit soaking keep vent valves open pressure cannot build recommendation based soak evaporator time ensure the’ main rotor drive locked prior filling evaporator pulling cover plate mist eliminator removing eliminator screen provide vent opening inspection port allow operator evaporator full water cover could fill evaporator process water crack open jacket steam little psig less keep water unit soaking understand procedure written operation reviewing prior using soaking method cleaning questions please contact hayes lawrence solesbee white 2031263025
Memo/2031400439_2031400441.txt	Memo	rete money lengn aeenmerne cartes crane fein highly confidential information uced philip morris subjec philip morris order philip morris document iinot used shown resp ants 90-04988 prue orbice corre except provided court's order richmond virginia joseph garman date september 1990 from barbara joyner subject smoke-free twenty-two menthol cigarette product smoke-free twenty-two menthol submitted judy smith analyzed determination nicotine glycerin menthol non-mentholated version smoke-free twenty-two analyzed previously components product packaged five pellets tobacco-like material pellet inserted plastic filter holder resembling hollow cigarette puffed upon product assembled puffed forty consecutive puffs determine presence released components vapor state nicotine glycerin menthol vapors released puffing 5-port smoking machine trapped analyzed following previously established procedure components released puffing analyzed chromatography results generated menthol version compared results non-menthol version reported previously shown below menthol non-menthol nicotine glycerin menthol 5866 pellets analyzed capillary chromatography analysis glycerin menthol showed within carton differences comparisons components twenty-two regular showed greatest difference menthol levels memo jane lewis smoke free cigarette twenty-two march 1990 memo kanipe method analyzing nicotine menthol nonbuming smoking articles august 1987 tenn 9634400439
Memo/2031562974.txt	Memo	park inter-office correspond chester virginia dawn saunde date 1992 from denise donaher subject wiegand evaporator evaluation status 5/18/92 turbofan operation vibration monitored relative daily washes results indicate spray nozzle reduce turbofan vibration cases example 5/14 vibration decreased mm/sec mm/sec cleaned investigation work continuing assess feasibility caustic citric spray determine need surge protection system cleaning evaporator services process setting test methods acid caustic using automatic titrator bermuda hundred test request been- completed begin baseline’ testing however memorial shutdown schedules sampling delayed estimated begin 5/29 detailed review citric acid product data sheets material safety data sheets revealed potentially significant differences nalco chemtreat industrial citric acids nalco chemtreat citric acids appear blend citric acid dispersing agents industrial citric contains citric acid samples pulled evaluation order determine source amount particulate materials system plans open evaporator clean/inspect distribution plates prior immediately three days later prior next evaluation conducted production/maintenance schedules allow baseline solubles testing individual passes conducted 4/29 results summarized attached table data represents time results indicate repeatable performance pass results evaluated relative number tubes pass similar testing conducted monthly basis monitor process changes barfield bullock long saunders sharkey thomas «031562974
